stop_id,stop_name,stop_lat,stop_lon,location_type
740066638,Surtvägen,59.400078,18.063676,
740066639,Vasaskolan,59.398286,18.077908,
740066640,Djursholms torg,59.397072,18.090875,
740066641,Sfären,59.376479,18.046480,
740066642,Lilla Frösunda,59.367409,18.013353,
740066643,Frösunda torg,59.369639,18.016841,
740066644,Frösunda port,59.371142,18.016675,
740066645,Råsunda,59.365342,17.993200,
740066646,Uppfartsvägen,59.366477,17.989192,
740066647,Bokvägen,59.364738,17.980953,
740066649,Tuletorget,59.364654,17.975265,
740066667,Sofielundsskolan,59.432485,17.949677,
740066668,Edsvik,59.438206,17.950744,
740066669,Rudbecksskolan,59.443415,17.955623,
740066670,Malla Silfverstolpes väg,59.445866,17.954526,
740066671,Tunbergsskolan,59.445518,17.937947,
740066672,Minervavägen,59.447956,17.934344,
740066673,Bandyvägen,59.452713,17.925102,
740066674,Klasro,59.444110,17.926239,
740066675,Rättviksvägen,59.459152,17.913933,
740066676,Humlevägen,59.458504,17.905690,
740066677,Orsavägen,59.458357,17.909262,
740066678,Agnesberg,59.379093,17.996197,
740066679,Jästfabriken,59.475194,17.916962,
740066680,Bollstanäsvägen,59.481096,17.918513,
740066682,Vasavägen,59.475777,17.906445,
740066683,Ebba Brahes väg,59.475655,17.902272,
740066684,Fältvägen,59.477206,17.899633,
740066685,Tennisvägen,59.479639,17.896324,
740066686,Kättilmunds väg,59.482071,17.894126,
740066687,Holmboda,59.484951,17.892027,
740066688,Energiverket,59.433629,17.928051,
740066689,Norra Kronåsen,59.429837,17.918772,
740066690,Malaxgatan,59.420330,17.922567,
740066691,Esbogatan,59.418924,17.926214,
740066692,Århusgatan,59.402306,17.933171,
740066693,Thorvaldsengången,59.400696,17.936662,
740066694,Vandagatan,59.420831,17.918211,
740066695,Bagarbyvägen,59.424920,17.942872,
740066696,Västerled,59.457401,17.900013,
740066697,Runstigen,59.455928,17.894983,
740066698,Kornettvägen,59.456826,17.892163,
740066699,Hedvigsdalsvägen,59.409638,17.973809,
740066700,Anhaltsvägen,59.409298,17.972642,
740066701,Snickarevägen,59.412290,17.968253,
740066702,Kummelbyvägen,59.415578,17.962191,
740066703,Väsby centrum,59.518006,17.909230,
740066704,Norra berget,59.514288,17.911489,
740066705,Ekebovägen,59.514424,17.919254,
740066706,Lindhemsvägen,59.518032,17.929340,
740066707,Tolanvägen,59.518190,17.934528,
740066708,Carlslund,59.519779,17.939523,
740066709,Luran,59.527003,17.964902,
740066710,Nibble,59.532188,17.972835,
740066711,Marielund,59.530510,17.983033,
740066712,Gällsta vägskäl,59.531375,17.989860,
740066713,Grana,59.537993,17.993064,
740066714,Grana vägskäl,59.542720,17.996094,
740066717,Sursta östra,59.542611,18.011136,
740066718,Lindönäs,59.543896,18.038613,
740066719,Tallhammarsvägen,59.542885,18.051014,
740066720,Ekebydal,59.541528,18.056777,
740066721,Skogshall,59.532688,17.990298,
740066722,Solängsvägen,59.448548,17.950887,
740066723,Båtsmansvägen,59.452416,17.955400,
740066724,Törnskogen,59.455773,17.950022,
740066725,Gustavsbergsleden,59.458992,17.949150,
740066726,Edsängen,59.455239,17.958437,
740066727,Vaxmora,59.459822,17.942358,
740066728,Väsjöbacken,59.455543,17.963395,
740066729,Kastellgården,59.459652,17.972283,
740066733,Fornboda,59.482727,17.982181,
740066734,Stora gravkoret,59.354676,18.029673,
740066735,Kvarter 10,59.356220,18.027628,
740066736,Kvarter 11,59.357555,18.027241,
740066737,Kvarter 16,59.357776,18.024335,
740066738,Kvarter 19,59.359725,18.022176,
740066739,Norra kapellet,59.357344,18.021194,
740066740,Kvarter 13,59.355234,18.021180,
740066742,Skjutbanevägen,59.417225,17.951566,
740066743,Eriksbergsvägen,59.414905,17.955066,
740066744,Konsumentvägen,59.472086,17.916521,
740066745,Rotsunda gård,59.483838,17.923274,
740066746,Skinnaråsen,59.486314,17.933916,
740066747,Svedjevägen,59.490206,17.946326,
740066748,Sutargränd,59.496115,17.952316,
740066749,Kärleksbacken,59.484431,17.927124,
740066750,Allévägen,59.521167,17.890128,
740066751,Löwenströmska sjukh.,59.545188,17.907475,
740066754,Gamla lasarettsvägen,59.537008,17.919148,
740066755,Skälbyvägen,59.530106,17.928385,
740066756,Hammarby apotek,59.529454,17.924862,
740066757,Skepptunagränd,59.531353,17.936754,
740066758,Brunnby-Vik,59.528286,17.935977,
740066759,Skälby norra,59.528933,17.928735,
740066760,Skälby södra,59.525320,17.930081,
740066761,Hammarbyvägen,59.528298,17.919752,
740066762,Sigma,59.526439,17.913626,
740066763,Smedsgärdshallen,59.522255,17.916917,
740066766,Älvhagsvägen,59.519925,17.959625,
740066767,Fresta kyrka,59.518280,17.956993,
740066768,Fresta gård,59.515035,17.963218,
740066769,Cedersnäsvägen,59.512758,17.963002,
740066770,Harby,59.505918,17.971539,
740066771,Fresta prästgård,59.503923,17.968885,
740066772,Hammarby kyrka,59.535771,17.921828,
740066773,Pepparbodavägen,59.522157,17.959343,
740066774,Rosendalsvägen,59.508630,17.927689,
740066775,Vilundaparken,59.515690,17.918662,
740066776,Apoteksskogen,59.525928,17.918596,
740066777,Hovslagargatan,59.510971,17.920664,
740066778,Ardennergatan,59.513795,17.918720,
740066779,Sadelgatan,59.508065,17.919334,
740066780,Sandavägen,59.512684,17.935188,
740066781,Ryttargatan,59.505863,17.916122,
740066782,Edsvägen,59.515354,17.885299,
740066783,Smedbyvägen,59.503617,17.917872,
740066784,Prästgårdsallén,59.511209,17.880539,
740066785,Breddenvägen,59.496738,17.927932,
740066786,Hagvägen,59.519032,17.893990,
740066787,Trädgårdsvägen,59.520323,17.891826,
740066788,Oxundavägen,59.521531,17.887606,
740066789,Lövstavägen,59.519551,17.884533,
740066790,Törnbyvägen,59.517250,17.886901,
740066791,Njursta industriområde,59.511144,17.889722,
740066792,Pilgrimsvägen,59.508249,17.888855,
740066793,Herdevägen,59.507426,17.885271,
740066794,Eds kyrka,59.507639,17.867248,
740066795,Edsby slott,59.511021,17.872013,
740066796,Harva gård,59.516742,17.853650,
740066797,Båtbyggartorp,59.521023,17.848626,
740066798,Kairo,59.522187,17.846558,
740066799,Upplands Väsby friluftsbad,59.523942,17.843995,
740066800,Sättra trädgård,59.529024,17.842853,
740066801,Sättra gård,59.532266,17.841051,
740066802,Stenhugget,59.538189,17.836617,
740066803,Lilltorp,59.542316,17.836883,
740066804,Manilla,59.549019,17.835977,
740066805,Runsa,59.558705,17.825663,
740066806,Runby skola,59.522041,17.884881,
740066807,Ljungbacka,59.513724,17.868008,
740066808,Solvägen,59.514653,17.902748,
740066809,Prästgården,59.514567,17.886806,
740066810,Gesällvägen,59.377560,17.970775,
740066811,Tunavägen,59.532829,17.933223,
740066812,Krutfabriken,59.544185,17.935053,
740066813,Torsåker,59.553953,17.933477,
740066814,Bygget,59.555953,17.946853,
740066815,Hargs säteri,59.563586,17.957777,
740066816,Hargs bro,59.571099,17.964469,
740066817,Dalen,59.576026,17.963528,
740066818,Skånela prästgård,59.582397,17.965441,
740066819,Gamla småskolan,59.588551,17.967430,
740066820,Skalmsta,59.591061,17.968246,
740066821,Skalmstalund,59.595313,17.971760,
740066822,Tadem,59.604271,17.982222,
740066823,Kimsta,59.610864,17.991845,
740066824,Kimstalund,59.615900,17.998357,
740066825,Norrgården (Kimsta),59.626567,18.002155,
740066826,Gillermossen,59.631101,18.006476,
740066827,Trosta,59.652524,18.025196,
740066828,Odenslund,59.656991,18.042401,
740066829,Albano,59.662953,18.047129,
740066831,Ekavägen,59.674463,18.059295,
740066832,Nygård,59.675503,18.067745,
740066833,Solslätt,59.680712,18.083758,
740066834,Sursta,59.685635,18.096559,
740066835,Äspestavägen,59.687988,18.103221,
740066836,Gådersta,59.693208,18.108161,
740066837,Fridensborgs vägskäl,59.696561,18.115658,
740066838,Högbro vägskäl,59.699759,18.116091,
740066839,Bergby,59.703606,18.118915,
740066840,Helgåby,59.710726,18.125059,
740066841,Bälinge,59.722154,18.139967,
740066842,Nivsta,59.728845,18.145928,
740066843,Lindberga,59.736126,18.154583,
740066844,Lavettvägen,59.373265,17.934959,
740066845,Bankhuset,59.380151,17.936130,
740066846,Källmossen,59.628705,18.004210,
740066857,Åsby grustag,59.699532,17.965377,
740066858,Åsby Skalleberg,59.697243,17.944480,
740066859,Pukarhagen,59.693718,17.905887,
740066860,Stora Rickeby,59.689722,17.886775,
740066861,Västerdal,59.685009,17.871938,
740066862,Åslunda,59.674442,17.861559,
740066863,Odensala kyrka,59.665276,17.851095,
740066864,Hova vägskäl,59.659778,17.845561,
740066865,Odensalatvätten,59.655382,17.849943,
740066866,Tollsta,59.642586,17.856347,
740066867,Mårdvägen,59.637251,17.855259,
740066868,Norrbackaskolan,59.633767,17.851270,
740066869,Solrosvägen,59.631900,17.850642,
740066870,Märsta Dragonvägen,59.627844,17.852186,
740066872,Veda,59.697949,17.927541,
740066873,Hargs gård,59.680784,17.865375,
740066874,Odensala skola,59.665094,17.847215,
740066876,Rom,59.669071,17.854202,
740066877,Kohagen,59.636723,18.011757,
740066878,Rondellen,59.514069,17.929533,
740066879,Eddavägen,59.510706,17.930364,
740066880,Bredden västra,59.498880,17.921514,
740066881,Kanalvägen,59.497697,17.930782,
740066882,Rosendalsgränd,59.509121,17.932278,
740066883,Anevägen,59.506894,17.932862,
740066884,Näckrosvägen,59.503789,17.935493,
740066885,Vitmåravägen,59.503918,17.941330,
740066886,Breddenskolan,59.500042,17.938418,
740066887,Lövmovägen,59.495248,17.946027,
740066888,Bredden södra,59.494742,17.926394,
740066889,Grimstaby,59.498122,17.941635,
740066890,Hammartorp,59.507880,17.599313,
740066891,Båthamnen,59.498965,17.567514,
740066892,Tammsvik,59.501073,17.588868,
740066893,Verkarviken,59.489574,17.601803,
740066894,Kyrkvägen,59.481183,17.743016,
740066895,Hallonvägen,59.487622,17.727126,
740066896,Rönnbärsvägen,59.490870,17.732166,
740066897,Marknadsstigen,59.505851,17.747044,
740066898,Torrnålsvägen,59.512856,17.754178,
740066900,Bygdegårdsvägen,59.477776,17.739645,
740066902,Vikberga,59.480782,17.707358,
740066903,Aspvik,59.487780,17.691581,
740066904,Ängsuddsvägen,59.494799,17.681148,
740066905,Nygårds ind omr.,59.494741,17.668238,
740066906,Lindhagaberg,59.500657,17.669570,
740066907,Finnsta östra,59.512404,17.648471,
740066908,Härnevistigen,59.515949,17.633240,
740066909,Korpstigen,59.518276,17.631157,
740066910,Fasanstigen,59.520720,17.632332,
740066911,Musikvägen,59.500370,17.746094,
740066912,Tvärvägen,59.484124,17.743908,
740066913,Lillsjöskolan,59.485162,17.722238,
740066914,Ekhammarskolan,59.479976,17.733558,
740066915,Örnäsvägen,59.509835,17.732081,
740066916,Kraftvägen,59.508943,17.739591,
740066917,Energivägen,59.508477,17.743786,
740066918,Keramikstigen,59.510125,17.755487,
740066919,Brunna Textilvägen,59.508310,17.762819,
740066920,Norrgårdsvägen,59.515071,17.639465,
740066921,Frälsevägen,59.505650,17.614491,
740066922,Säbyholm,59.507088,17.584947,
740066923,Lindormsnäs,59.484664,17.568746,
740066924,Ekeby vägskäl,59.504304,17.565761,
740066925,Björknäs gård,59.495176,17.596609,
740066926,Björknäsbadet,59.486212,17.603442,
740066927,Björknäs,59.487619,17.603605,
740066928,Stora Lugnet,59.478582,17.597442,
740066929,Drakudden,59.486599,17.569076,
740066931,Kungsvägen,59.483975,17.756327,
740066932,Toppklockegränd,59.376819,17.829548,
740066933,Smedshagsvägen,59.377647,17.824811,
740066934,Snårvindevägen,59.382053,17.823225,
740066935,Zenitvägen,59.385231,17.826758,
740066936,Skyttens väg,59.384952,17.831440,
740066937,Neptunivägen,59.386360,17.836171,
740066938,Byleden,59.394732,17.857201,
740066939,Lärkvägen,59.397849,17.852512,
740066940,Järfällavägen,59.410510,17.835292,
740066941,Nettovägen,59.408646,17.840217,
740066942,Kontovägen,59.406039,17.843865,
740066943,Mamsellstigen,59.377109,17.974160,
740066944,Järfälla kyrka,59.407734,17.872517,
740066945,Tallebo,59.408949,17.882014,
740066946,Tavastehusgatan,59.413405,17.902070,
740066947,Sveaborgsgatan,59.417415,17.916253,
740066948,Stavangergatan,59.414601,17.924217,
740066949,Helsingforsgatan,59.413062,17.922782,
740066950,Trondheimsgatan,59.410615,17.926928,
740066951,Bergengatan,59.408653,17.929940,
740066952,Tönsbergsgatan,59.406865,17.933879,
740066953,Mariehamnsgatan,59.415478,17.908311,
740066954,Kvarnbackaskolan,59.405459,17.934196,
740066955,Enbacksskolan,59.389397,17.905798,
740066956,Sotingeplan,59.392253,17.904689,
740066957,Dyvingegränd,59.393906,17.891746,
740066958,Hagstråket,59.392254,17.896204,
740066959,Hidinge backe,59.397735,17.893759,
740066960,Hästa gård,59.409918,17.894404,
740066961,Amorinavägen,59.420614,17.943147,
740066963,Risingeplan,59.395736,17.908092,
740066964,Bytorget,59.391774,17.928725,
740066965,Mjölbyplan,59.386793,17.924700,
740066966,Rinkebysvängen,59.384072,17.930761,
740066967,Råsta,59.380716,17.978632,
740066968,Bagartorp södra,59.377507,17.998647,
740066970,Ulriksdals wärdshus,59.385838,18.017420,
740066971,Berglunda,59.382988,18.019224,
740066972,Väntorpsvägen,59.381048,18.022952,
740066973,Ryttmästarvägen,59.374065,17.869519,
740066974,Västergöksvägen (Vinstavägen),59.377494,17.875798,
740066975,Ullvidevägen,59.376369,17.856620,
740066976,Grantoppsgränd,59.389004,17.823145,
740066977,Häggvägen,59.397041,17.860545,
740066978,Barsbrovägen,59.399345,17.861881,
740066979,Barsbro torg,59.401571,17.863108,
740066980,Malmvägen,59.463974,17.818243,
740066981,Industrihotellet,59.449935,17.831358,
740066982,Aspnäs skola,59.425355,17.844921,
740066983,Aspnäsvägen,59.428434,17.846128,
740066984,Tånglöt,59.433110,17.845123,
740066985,Däckelvägen,59.435786,17.843380,
740066986,Berghem,59.440166,17.839976,
740066987,Östra Polhem,59.447457,17.837681,
740066988,Lädersättra,59.449401,17.815931,
740066989,Gillesgården,59.457674,17.818045,
740066990,Trehörningen,59.461540,17.822950,
740066991,Rotebroleden,59.468952,17.808711,
740066992,Tegelhagsvägen,59.469430,17.800305,
740066993,Uddnäsvägen,59.471489,17.795433,
740066994,Stäket (Kajsas Hof),59.473392,17.793674,
740066995,Björnstiernas väg,59.476906,17.797040,
740066996,Iljansbodavägen,59.483933,17.801390,
740066997,Lund,59.494213,17.805581,
740066998,Ängsjö friluftsgård,59.501760,17.811132,
740066999,Galgbacken,59.465759,17.811963,
740067000,Kopparvägen,59.454390,17.809120,
740067001,Drabantvägen,59.425364,17.837414,
740067004,Söderby,59.477699,17.842868,
740067005,Hemmingstorp,59.474866,17.868375,
740067006,Bisslinge,59.474972,17.884882,
740067007,Bergkällavägen,59.492050,17.926296,
740067009,Curmans väg,59.489413,17.928302,
740067010,Nybergstorget,59.416659,17.834232,
740067012,Tomasvägen,59.413635,17.842155,
740067013,Hammarskogen,59.412778,17.847599,
740067014,Dackevägen,59.416649,17.842353,
740067015,Söderhöjden,59.415455,17.850403,
740067016,Tallbohov,59.417295,17.847008,
740067017,Passadvägen,59.447219,17.825271,
740067018,Engelska skolan,59.427314,17.841919,
740067019,Tömvägen,59.431334,17.840944,
740067020,Vattmyraskolan,59.431836,17.834083,
740067021,Fölvägen,59.433692,17.831321,
740067022,Snövägen,59.437965,17.827963,
740067023,Blixtvägen,59.443099,17.825184,
740067024,Molnsättra,59.456602,17.826994,
740067025,Kärnmakargränd,59.457582,17.805922,
740067026,Skördevägen,59.416113,17.824264,
740067027,Minutgränd,59.419087,17.816548,
740067028,Slåttervägen,59.417545,17.812915,
740067030,Lantmäterivägen,59.412654,17.796878,
740067031,Såningsvägen,59.410188,17.796716,
740067032,Tröskvägen norra,59.405746,17.795927,
740067033,Tröskvägen södra,59.402757,17.801175,
740067034,Bondevägen,59.402078,17.810926,
740067035,Bruttovägen,59.406896,17.819295,
740067036,Kassavägen,59.404670,17.820994,
740067037,Elektronikhöjden,59.405133,17.834036,
740067038,Lunda industriområde,59.392440,17.869896,
740067039,Industrihotellet,59.390711,17.873012,
740067040,Råstensstugan,59.420983,17.797156,
740067041,Vinkelbacken,59.427075,17.822626,
740067042,Sätervägen,59.429901,17.816925,
740067043,Höjdvägen,59.429272,17.814632,
740067044,Aprilvägen,59.425973,17.810753,
740067045,Aftonvägen,59.423653,17.808079,
740067046,Avstyckningsvägen,59.422007,17.801832,
740067047,Råstensvägen,59.420128,17.789018,
740067048,Prismavägen,59.417709,17.784525,
740067049,Rågången,59.414989,17.785036,
740067050,Högbyvägen,59.414594,17.791003,
740067052,Idrottsvägen,59.409971,17.809684,
740067053,Andeboda,59.408744,17.813610,
740067054,Hummelmora,59.401905,17.795807,
740067055,Banangränd,59.401272,17.801387,
740067059,Kolarängsvägen,59.464386,17.810170,
740067060,Turbingränd,59.461396,17.806659,
740067061,Metallvägen,59.458958,17.806356,
740067065,Västerby,59.423327,17.819918,
740067066,Gösvägen,59.409028,17.791522,
740067067,Skulpturvägen,59.409635,17.785833,
740067068,Sandviksskolan,59.406833,17.779928,
740067069,Dragspelsvägen,59.403196,17.783556,
740067070,Fjällenskolan,59.402757,17.791120,
740067077,Näshagen,59.568691,17.686301,
740067095,Håtunaholm,59.635966,17.606407,
740067097,Åbacken,59.596525,17.615473,
740067098,Stigtorp,59.514413,17.760558,
740067103,Lövhagsvägen,59.580997,18.100559,
740067104,Karsvretavägen,59.444439,18.265962,
740067105,Märsta Skogsvägen,59.626477,17.843133,
740067106,Märsta Monumentvägen,59.626911,17.835980,
740067107,Märsta Ekilla gård norra,59.629615,17.824814,
740067108,Sundvedatorp,59.630398,17.815359,
740067109,Ölsta,59.626428,17.793672,
740067111,Svalängen,59.628771,17.765658,
740067112,Södertilsvägen,59.623578,17.753267,
740067113,Til,59.620827,17.748659,
740067114,Munkholmen,59.619148,17.742554,
740067115,Vibyvägen,59.621307,17.734419,
740067116,Harberget,59.618327,17.729410,
740067118,Sigtuna S:t Persskolan,59.618163,17.711750,
740067119,Stora Brännbovägen,59.621642,17.717016,
740067120,Falkvägen,59.622335,17.716328,
740067122,Industrigatan,59.618232,17.877672,
740067123,Maskingatan,59.621246,17.876156,
740067125,Servogatan,59.615613,17.874640,
740067126,Midgårdsvägen,59.618051,17.820682,
740067127,Buregatan,59.614840,17.839061,
740067128,Vidargatan,59.621803,17.823672,
740067129,Frejgatan,59.614102,17.833435,
740067130,Baldergatan,59.620594,17.831646,
740067131,Idungatan,59.618549,17.836716,
740067132,Moralundsvägen,59.622619,17.874433,
740067133,Kyrkstigen,59.619659,17.847931,
740067134,Tingvalla,59.620553,17.842402,
740067135,Tingvallaskolan,59.624861,17.829776,
740067136,Saturnusringen,59.612026,17.811391,
740067137,Valsta centrum (Valstavägen),59.614795,17.827505,
740067138,Lokegatan,59.615633,17.823780,
740067139,Lindvägen,59.632465,17.837982,
740067140,Rymdgatan,59.612000,17.821224,
740067141,Tellusgatan,59.609381,17.818126,
740067142,Siriusgatan,59.614834,17.820312,
740067143,Blåbärsvägen,59.638698,17.845363,
740067144,Ensta,59.652124,17.855581,
740067146,Ekilla gård södra,59.627096,17.824025,
740067147,Märstadal,59.619447,17.851161,
740067148,Nytorp,59.548047,17.897130,
740067149,Vallstanäs södra,59.569008,17.894077,
740067150,Vallstanäs norra,59.574048,17.895628,
740067151,Strömmens väg,59.579754,17.898124,
740067152,Norrsunda kyrka,59.593392,17.889780,
740067153,Söderby,59.604682,17.881656,
740067154,Gustavsborg,59.609720,17.870220,
740067166,Herresta,59.686457,18.041595,
740067167,Skepptuna bygdegård,59.706621,18.109349,
740067175,Vasa,59.693511,18.044960,
740067176,Gnistan,59.652637,18.020129,
740067177,Fridhem,59.653069,18.008341,
740067178,Ösby,59.651584,17.999444,
740067179,Altuna,59.650195,17.991210,
740067185,Åshusby gård,59.593872,17.903588,
740067187,Vallstanäsvägen,59.583655,17.893940,
740067190,Centralskolan,59.623202,17.851053,
740067191,Ekillaskolan,59.625441,17.846828,
740067192,Lisselby,59.703288,18.113491,
740067195,Skånela skola,59.580643,17.956920,
740067196,Skånela kyrka,59.581691,17.950454,
740067197,Ekeby kvarn,59.587329,17.938984,
740067198,Karl Johans skola,59.590346,17.929028,
740067199,Runsten,59.588874,17.917337,
740067200,Go-kartbanan,59.564923,17.961632,
740067201,Antuna,59.488394,17.918051,
740067203,Silverdalsskolan,59.403415,17.980297,
740067204,Wesströms väg,59.486710,17.931681,
740067205,Sörentorp,59.395547,17.986342,
740067206,Silverdals kapell,59.406212,17.976284,
740067207,Manhemsvägen,59.419003,17.959783,
740067208,Lillhersbyvägen,59.422287,17.956098,
740067209,Lövsäter,59.587211,17.895064,
740067211,Edsbacka,59.442056,17.949224,
740067212,Djupdalsvägen,59.444466,17.945163,
740067213,Edsbergsskolan,59.444020,17.964124,
740067214,Edsbergs sportfält,59.448498,17.970264,
740067215,Kruthornsvägen,59.445615,17.974065,
740067216,Vibyåsen,59.458928,17.888165,
740067217,Stenkullevägen,59.461889,17.887765,
740067218,Lantgårdsvägen,59.461721,17.894300,
740067219,Pukvägen,59.460517,17.899976,
740067221,Rådanvägen,59.398666,17.982916,
740067223,Mossvägen,59.436626,17.930389,
740067224,Timmervägen,59.428241,17.936314,
740067225,Malmvägen,59.430425,17.940593,
740067226,Tistelvägen,59.429679,17.935717,
740067227,Knistavägen,59.434378,17.931147,
740067229,Stinsen,59.436130,17.936016,
740067231,Kungsvägen,59.425680,17.956172,
740067232,Dammvägen,59.425891,17.960238,
740067233,Lillhersby,59.423939,17.963745,
740067234,Idunvägen,59.421853,17.967153,
740067235,Barrvägen,59.419293,17.973192,
740067236,Drotsvägen,59.418125,17.976430,
740067237,Oxelvägen,59.417179,17.978801,
740067238,Sportvägen,59.415146,17.982264,
740067239,Harvägen,59.412777,17.979981,
740067240,Stråkvägen,59.411667,17.973322,
740067247,Trollvägen,59.427562,17.932288,
740067248,Ryavägen,59.426209,17.927674,
740067249,Norrängsvägen,59.423871,17.930647,
740067250,Sunnebovägen,59.421200,17.933651,
740067251,Töjnavägen,59.419685,17.936252,
740067252,Lillebovägen,59.418538,17.942135,
740067253,Poppelvägen,59.418022,17.945714,
740067254,Åkervägen,59.415872,17.957981,
740067255,Lantmätarvägen,59.509550,17.649040,
740067256,Fjärilsstigen,59.511514,17.655542,
740067257,Vallmostigen,59.513768,17.656142,
740067258,Rosenlundsvägen,59.517998,17.657310,
740067259,Finnsta,59.518087,17.652951,
740067260,Vibystigen,59.510678,17.746703,
740067261,Effektvägen,59.506615,17.733628,
740067266,Verkstaden,59.529216,17.758357,
740067267,Fornsta,59.525050,17.752372,
740067268,Svedden,59.526550,17.752935,
740067269,Granliden,59.531655,17.762192,
740067270,Västra Ryds kyrka,59.534110,17.766118,
740067271,Sundby,59.537423,17.773329,
740067272,Stålboda,59.544247,17.751693,
740067273,Tranbygge,59.549408,17.736657,
740067274,Stentorp,59.559204,17.715829,
740067275,Lövsta gård,59.564273,17.701908,
740067276,Lövstapark,59.573029,17.683711,
740067277,Mariedal,59.575412,17.679703,
740067278,Kyrkeby torp,59.581330,17.673287,
740067279,Svängsta,59.583145,17.670112,
740067280,Håbo-Tibble kyrkby,59.586391,17.660236,
740067281,Bälby,59.588332,17.655084,
740067282,Gamla Brovägen,59.589281,17.651400,
740067283,Håbolund,59.592059,17.645390,
740067284,Aske gård,59.594208,17.641381,
740067285,Tjusta,59.597599,17.630603,
740067286,Kvarnnibble,59.598788,17.624503,
740067288,Norränge,59.612216,17.605969,
740067290,Erikssundsvägen,59.630650,17.599280,
740067291,Killinge,59.601176,17.610941,
740067292,Håtuna kyrka,59.623413,17.609776,
740067293,Kälkholmen,59.480118,17.564944,
740067294,Lövhagen,59.590944,17.600866,
740067295,Ursvik,59.379870,17.954872,
740067297,Flintlåsvägen,59.448582,17.967360,
740067298,Riddersvik,59.381144,17.804710,
740067299,Lingonrisgränd,59.385178,17.799245,
740067300,Kråkbärsgränd,59.386350,17.802464,
740067301,Barnhemsvägen,59.388276,17.803369,
740067302,Odalgränd,59.390887,17.805812,
740067303,Knäckepilsgränd,59.389637,17.816476,
740067304,Norra Stäket,59.476805,17.804799,
740067305,Almarevägen,59.473163,17.804602,
740067306,Våråsgården,59.470367,17.801296,
740067307,Högforsgränd,59.387692,17.869150,
740067310,Säby gård,59.424345,17.854939,
740067312,Övre Bredgården,59.451743,17.832313,
740067313,Björkvägen,59.635855,17.837673,
740067314,Fasanvägen,59.629679,17.838735,
740067315,Finnvids väg,59.516893,17.888451,
740067316,Runby backar,59.524897,17.884279,
740067318,Nedergården,59.593348,17.608272,
740067319,Lunda,59.590320,17.595963,
740067320,Skogsbo,59.589884,17.593071,
740067321,Herrestavägen,59.415648,17.860967,
740067322,Riddarplatsen,59.424403,17.836863,
740067323,Aspnäs södra,59.427776,17.846247,
740067324,Tornérvägen,59.423045,17.839266,
740067326,Olovslund,59.424923,17.817193,
740067329,Spjutvägen,59.399158,17.848101,
740067330,Fornvägen,59.396629,17.842156,
740067331,Castorvägen,59.394272,17.836064,
740067332,Vega,59.392724,17.831693,
740067335,Termovägen,59.456836,17.823463,
740067336,McDonalds,59.468411,17.812914,
740067338,Slammertorpsvägen,59.446939,17.814322,
740067339,Mejerivägen,59.445122,17.810970,
740067340,Gokartvägen,59.476502,17.823383,
740067341,Rättaren,59.466396,17.813729,
740067346,Kyrkvägen,59.519983,17.910819,
740067347,Sigtuna Jupitergatan,59.615591,17.812543,
740067355,Optimusvägen,59.515140,17.899262,
740067356,Centralvägen,59.520791,17.906947,
740067360,Sandbron,59.504501,17.923756,
740067361,Stora Wäsby,59.529476,17.908495,
740067362,Hasselgatan,59.529737,17.915688,
740067363,Galoppgatan,59.504205,17.909254,
740067364,Travgatan,59.505464,17.905799,
740067365,Marabou,59.509037,17.900810,
740067366,Bredden norra,59.499403,17.927499,
740067368,Truckvägen,59.515292,17.927171,
740067369,Hästhagen,59.521696,17.945812,
740067370,Frestadalen,59.522019,17.952389,
740067371,Bjursvägen,59.497432,17.933273,
740067372,Rosenhillsvägen,59.495612,17.936955,
740067373,Skogsvägen,59.493642,17.943771,
740067374,Sundsborg,59.512090,17.945716,
740067375,Länsmansvägen,59.510394,17.963098,
740067376,Räddningsverket,59.576505,17.855493,
740067380,Vintergatan,59.614106,17.808042,
740067382,Siriusgatan norra,59.617168,17.817422,
740067384,Pionjärvägen,59.612865,17.892776,
740067387,Tomta,59.632385,17.906877,
740067388,Måby,59.630691,17.893722,
740067389,Broby,59.628880,17.889054,
740067391,Styrmansvägen,59.651605,17.955873,
740067392,Arlanda Sky City Terminal 5,59.649125,17.930063,
740067399,Norrbackavägen,59.635822,17.860509,
740067400,Panncentralen,59.634038,17.860329,
740067401,Västra Bangatan,59.631299,17.860375,
740067402,Arhem,59.626392,17.833555,
740067403,Pinbackshallen,59.617381,17.857540,
740067404,Tallbacksgatan,59.577197,17.881645,
740067406,Tollsta norra,59.647873,17.857574,
740067410,Fridhäll,59.584508,17.944046,
740067414,Berga Bromsta,59.659121,17.832301,
740067415,Bromsta,59.658935,17.819923,
740067416,Suckunge,59.660835,17.800144,
740067417,Tallbacken,59.664256,17.793657,
740067418,Kolhammar,59.672196,17.785163,
740067419,Hasselberget,59.677391,17.782433,
740067420,Hova,59.682621,17.785103,
740067421,Odensala ip,59.658303,17.842827,
740067424,Bromsta backe,59.659447,17.814630,
740067427,Sigtuna Nyponvägen,59.626063,17.722922,
740067428,Sigtuna Haraldsborgsvägen,59.623521,17.726091,
740067429,Pilsbo,59.624672,17.721673,
740067431,Murarbo,59.652643,17.698608,
740067435,Hagbyholmsvägen,59.653500,17.661880,
740067436,Granby,59.650283,17.646767,
740067437,Billbyvägen,59.647489,17.634712,
